Datetime,Open,High,Low,Close,Volume,Dividends,Stock Splits
2023-11-03 05:50:00+00:00,34490.3828125,34490.3828125,34490.3828125,34490.3828125,0,0.0,0.0
2023-11-03 05:51:00+00:00,34511.19140625,34511.19140625,34511.19140625,34511.19140625,1499136,0.0,0.0
2023-11-03 05:52:00+00:00,34518.08984375,34518.08984375,34518.08984375,34518.08984375,1384448,0.0,0.0
2023-11-03 05:53:00+00:00,34539.44140625,34539.44140625,34539.44140625,34539.44140625,0,0.0,0.0
2023-11-03 05:54:00+00:00,34544.70703125,34544.70703125,34544.70703125,34544.70703125,2256896,0.0,0.0
2023-11-03 05:55:00+00:00,34529.77734375,34529.77734375,34529.77734375,34529.77734375,0,0.0,0.0
2023-11-03 05:56:00+00:00,34535.859375,34535.859375,34535.859375,34535.859375,0,0.0,0.0
2023-11-03 05:57:00+00:00,34538.83984375,34538.83984375,34538.83984375,34538.83984375,0,0.0,0.0
2023-11-03 05:58:00+00:00,34545.94921875,34545.94921875,34545.94921875,34545.94921875,0,0.0,0.0
2023-11-03 05:59:00+00:00,34555.2890625,34555.2890625,34555.2890625,34555.2890625,1327104,0.0,0.0
2023-11-03 06:00:00+00:00,34553.85546875,34553.85546875,34553.85546875,34553.85546875,1175552,0.0,0.0
2023-11-03 06:01:00+00:00,34551.5625,34551.5625,34551.5625,34551.5625,0,0.0,0.0
2023-11-03 06:02:00+00:00,34551.2421875,34551.2421875,34551.2421875,34551.2421875,0,0.0,0.0
2023-11-03 06:03:00+00:00,34531.34375,34531.34375,34531.34375,34531.34375,0,0.0,0.0
2023-11-03 06:04:00+00:00,34542.63671875,34542.63671875,34542.63671875,34542.63671875,0,0.0,0.0
2023-11-03 06:05:00+00:00,34539.328125,34539.328125,34539.328125,34539.328125,0,0.0,0.0
2023-11-03 06:06:00+00:00,34544.234375,34544.234375,34544.234375,34544.234375,53248,0.0,0.0
2023-11-03 06:07:00+00:00,34545.96875,34545.96875,34545.96875,34545.96875,0,0.0,0.0
2023-11-03 06:08:00+00:00,34550.76171875,34550.76171875,34550.76171875,34550.76171875,0,0.0,0.0
2023-11-03 06:09:00+00:00,34556.96875,34556.96875,34556.96875,34556.96875,0,0.0,0.0
2023-11-03 06:10:00+00:00,34547.54296875,34547.54296875,34547.54296875,34547.54296875,331776,0.0,0.0
2023-11-03 06:11:00+00:00,34538.234375,34538.234375,34538.234375,34538.234375,0,0.0,0.0
2023-11-03 06:12:00+00:00,34550.43359375,34550.43359375,34550.43359375,34550.43359375,0,0.0,0.0
2023-11-03 06:13:00+00:00,34557.4765625,34557.4765625,34557.4765625,34557.4765625,0,0.0,0.0
2023-11-03 06:14:00+00:00,34542.16015625,34542.16015625,34542.16015625,34542.16015625,0,0.0,0.0
2023-11-03 06:15:00+00:00,34522.7109375,34522.7109375,34522.7109375,34522.7109375,0,0.0,0.0
2023-11-03 06:16:00+00:00,34516.63671875,34516.63671875,34516.63671875,34516.63671875,0,0.0,0.0
2023-11-03 06:17:00+00:00,34497.23046875,34497.23046875,34497.23046875,34497.23046875,0,0.0,0.0
2023-11-03 06:18:00+00:00,34511.9453125,34511.9453125,34511.9453125,34511.9453125,1402880,0.0,0.0
2023-11-03 06:19:00+00:00,34503.95703125,34503.95703125,34503.95703125,34503.95703125,0,0.0,0.0
2023-11-03 06:20:00+00:00,34501.875,34501.875,34501.875,34501.875,0,0.0,0.0
2023-11-03 06:21:00+00:00,34499.30859375,34499.30859375,34499.30859375,34499.30859375,0,0.0,0.0
2023-11-03 06:22:00+00:00,34514.08203125,34514.08203125,34514.08203125,34514.08203125,0,0.0,0.0
2023-11-03 06:23:00+00:00,34523.37109375,34523.37109375,34523.37109375,34523.37109375,563200,0.0,0.0
2023-11-03 06:24:00+00:00,34534.6875,34534.6875,34534.6875,34534.6875,0,0.0,0.0
2023-11-03 06:25:00+00:00,34531.77734375,34531.77734375,34531.77734375,34531.77734375,0,0.0,0.0
2023-11-03 06:26:00+00:00,34539.2421875,34539.2421875,34539.2421875,34539.2421875,0,0.0,0.0
2023-11-03 06:27:00+00:00,34547.70703125,34547.70703125,34547.70703125,34547.70703125,997376,0.0,0.0
2023-11-03 06:28:00+00:00,34568.0234375,34568.0234375,34568.0234375,34568.0234375,0,0.0,0.0
2023-11-03 06:29:00+00:00,34568.97265625,34568.97265625,34568.97265625,34568.97265625,0,0.0,0.0
2023-11-03 06:30:00+00:00,34567.6953125,34567.6953125,34567.6953125,34567.6953125,0,0.0,0.0
2023-11-03 06:31:00+00:00,34565.33203125,34565.33203125,34565.33203125,34565.33203125,0,0.0,0.0
2023-11-03 06:32:00+00:00,34572.81640625,34572.81640625,34572.81640625,34572.81640625,0,0.0,0.0
2023-11-03 06:33:00+00:00,34566.2265625,34566.2265625,34566.2265625,34566.2265625,0,0.0,0.0
2023-11-03 06:34:00+00:00,34554.44140625,34554.44140625,34554.44140625,34554.44140625,0,0.0,0.0
2023-11-03 06:35:00+00:00,34551.98828125,34551.98828125,34551.98828125,34551.98828125,0,0.0,0.0
2023-11-03 06:36:00+00:00,34533.64453125,34533.64453125,34533.64453125,34533.64453125,0,0.0,0.0
2023-11-03 06:37:00+00:00,34536.41015625,34536.41015625,34536.41015625,34536.41015625,0,0.0,0.0
2023-11-03 06:38:00+00:00,34531.69921875,34531.69921875,34531.69921875,34531.69921875,0,0.0,0.0
2023-11-03 06:39:00+00:00,34536.87109375,34536.87109375,34536.87109375,34536.87109375,0,0.0,0.0
2023-11-03 06:40:00+00:00,34517.24609375,34517.24609375,34517.24609375,34517.24609375,0,0.0,0.0
2023-11-03 06:41:00+00:00,34516.4375,34516.4375,34516.4375,34516.4375,0,0.0,0.0
2023-11-03 06:42:00+00:00,34522.546875,34522.546875,34522.546875,34522.546875,0,0.0,0.0
2023-11-03 06:43:00+00:00,34526.59765625,34526.59765625,34526.59765625,34526.59765625,0,0.0,0.0
2023-11-03 06:44:00+00:00,34526.921875,34526.921875,34526.921875,34526.921875,0,0.0,0.0
2023-11-03 06:45:00+00:00,34527.95703125,34527.95703125,34527.95703125,34527.95703125,0,0.0,0.0
2023-11-03 06:46:00+00:00,34529.58203125,34529.58203125,34529.58203125,34529.58203125,0,0.0,0.0
2023-11-03 06:47:00+00:00,34513.6953125,34513.6953125,34513.6953125,34513.6953125,0,0.0,0.0
2023-11-03 06:48:00+00:00,34497.77734375,34497.77734375,34497.77734375,34497.77734375,0,0.0,0.0
2023-11-03 06:49:00+00:00,34498.734375,34498.734375,34498.734375,34498.734375,0,0.0,0.0
2023-11-03 06:50:00+00:00,34494.4609375,34494.4609375,34494.4609375,34494.4609375,212992,0.0,0.0
2023-11-03 06:51:00+00:00,34500.51953125,34500.51953125,34500.51953125,34500.51953125,0,0.0,0.0
2023-11-03 06:52:00+00:00,34452.52734375,34452.52734375,34452.52734375,34452.52734375,0,0.0,0.0
2023-11-03 06:53:00+00:00,34454.34765625,34454.34765625,34454.34765625,34454.34765625,1310720,0.0,0.0
2023-11-03 06:54:00+00:00,34458.0703125,34458.0703125,34458.0703125,34458.0703125,0,0.0,0.0
2023-11-03 06:55:00+00:00,34468.890625,34468.890625,34468.890625,34468.890625,0,0.0,0.0
2023-11-03 06:56:00+00:00,34462.18359375,34462.18359375,34462.18359375,34462.18359375,2369536,0.0,0.0
2023-11-03 06:57:00+00:00,34471.203125,34471.203125,34471.203125,34471.203125,0,0.0,0.0
2023-11-03 06:58:00+00:00,34464.8046875,34464.8046875,34464.8046875,34464.8046875,8955904,0.0,0.0
2023-11-03 06:59:00+00:00,34466.8515625,34466.8515625,34466.8515625,34466.8515625,0,0.0,0.0
2023-11-03 07:00:00+00:00,34465.83203125,34465.83203125,34465.83203125,34465.83203125,868352,0.0,0.0
2023-11-03 07:01:00+00:00,34460.33203125,34460.33203125,34460.33203125,34460.33203125,0,0.0,0.0
2023-11-03 07:02:00+00:00,34433.33984375,34433.33984375,34433.33984375,34433.33984375,0,0.0,0.0
2023-11-03 07:03:00+00:00,34427.2734375,34427.2734375,34427.2734375,34427.2734375,124928,0.0,0.0
2023-11-03 07:04:00+00:00,34448.5390625,34448.5390625,34448.5390625,34448.5390625,10629120,0.0,0.0
2023-11-03 07:05:00+00:00,34458.58984375,34458.58984375,34458.58984375,34458.58984375,0,0.0,0.0
2023-11-03 07:06:00+00:00,34487.8515625,34487.8515625,34487.8515625,34487.8515625,1726464,0.0,0.0
2023-11-03 07:07:00+00:00,34490.97265625,34490.97265625,34490.97265625,34490.97265625,5840896,0.0,0.0
2023-11-03 07:08:00+00:00,34498.9609375,34498.9609375,34498.9609375,34498.9609375,0,0.0,0.0
2023-11-03 07:09:00+00:00,34498.0390625,34498.0390625,34498.0390625,34498.0390625,989184,0.0,0.0
2023-11-03 07:10:00+00:00,34498.18359375,34498.18359375,34498.18359375,34498.18359375,0,0.0,0.0
2023-11-03 07:11:00+00:00,34494.66015625,34494.66015625,34494.66015625,34494.66015625,0,0.0,0.0
2023-11-03 07:12:00+00:00,34494.47265625,34494.47265625,34494.47265625,34494.47265625,0,0.0,0.0
2023-11-03 07:13:00+00:00,34501.53515625,34501.53515625,34501.53515625,34501.53515625,0,0.0,0.0
2023-11-03 07:14:00+00:00,34500.77734375,34500.77734375,34500.77734375,34500.77734375,1327104,0.0,0.0
2023-11-03 07:15:00+00:00,34496.1015625,34496.1015625,34496.1015625,34496.1015625,0,0.0,0.0
2023-11-03 07:16:00+00:00,34504.99609375,34504.99609375,34504.99609375,34504.99609375,0,0.0,0.0
2023-11-03 07:17:00+00:00,34511.37109375,34511.37109375,34511.37109375,34511.37109375,0,0.0,0.0
2023-11-03 07:18:00+00:00,34506.50390625,34506.50390625,34506.50390625,34506.50390625,1759232,0.0,0.0
2023-11-03 07:19:00+00:00,34500.7109375,34500.7109375,34500.7109375,34500.7109375,4319232,0.0,0.0
2023-11-03 07:20:00+00:00,34495.875,34495.875,34495.875,34495.875,0,0.0,0.0
2023-11-03 07:21:00+00:00,34496.5546875,34496.5546875,34496.5546875,34496.5546875,505856,0.0,0.0
2023-11-03 07:22:00+00:00,34497.48828125,34497.48828125,34497.48828125,34497.48828125,0,0.0,0.0
2023-11-03 07:23:00+00:00,34497.1171875,34497.1171875,34497.1171875,34497.1171875,0,0.0,0.0
2023-11-03 07:24:00+00:00,34497.09375,34497.09375,34497.09375,34497.09375,0,0.0,0.0
2023-11-03 07:25:00+00:00,34497.34765625,34497.34765625,34497.34765625,34497.34765625,0,0.0,0.0
2023-11-03 07:26:00+00:00,34500.171875,34500.171875,34500.171875,34500.171875,0,0.0,0.0
2023-11-03 07:27:00+00:00,34502.04296875,34502.04296875,34502.04296875,34502.04296875,0,0.0,0.0
2023-11-03 07:28:00+00:00,34493.57421875,34493.57421875,34493.57421875,34493.57421875,0,0.0,0.0
2023-11-03 07:29:00+00:00,34487.26171875,34487.26171875,34487.26171875,34487.26171875,804864,0.0,0.0
2023-11-03 07:30:00+00:00,34482.80078125,34482.80078125,34482.80078125,34482.80078125,477184,0.0,0.0
2023-11-03 07:31:00+00:00,34474.8828125,34474.8828125,34474.8828125,34474.8828125,7346176,0.0,0.0
2023-11-03 07:32:00+00:00,34459.24609375,34459.24609375,34459.24609375,34459.24609375,1165312,0.0,0.0
2023-11-03 07:33:00+00:00,34476.390625,34476.390625,34476.390625,34476.390625,1775616,0.0,0.0
2023-11-03 07:34:00+00:00,34478.67578125,34478.67578125,34478.67578125,34478.67578125,0,0.0,0.0
2023-11-03 07:35:00+00:00,34470.9296875,34470.9296875,34470.9296875,34470.9296875,1060864,0.0,0.0
2023-11-03 07:36:00+00:00,34456.203125,34456.203125,34456.203125,34456.203125,215040,0.0,0.0
2023-11-03 07:37:00+00:00,34456.0,34456.0,34456.0,34456.0,0,0.0,0.0
2023-11-03 07:38:00+00:00,34450.6015625,34450.6015625,34450.6015625,34450.6015625,0,0.0,0.0
2023-11-03 07:39:00+00:00,34450.2578125,34450.2578125,34450.2578125,34450.2578125,0,0.0,0.0
2023-11-03 07:40:00+00:00,34438.7890625,34438.7890625,34438.7890625,34438.7890625,0,0.0,0.0
2023-11-03 07:41:00+00:00,34418.59765625,34418.59765625,34418.59765625,34418.59765625,0,0.0,0.0
2023-11-03 07:42:00+00:00,34407.0546875,34407.0546875,34407.0546875,34407.0546875,2793472,0.0,0.0
2023-11-03 07:43:00+00:00,34388.46875,34388.46875,34388.46875,34388.46875,0,0.0,0.0
2023-11-03 07:44:00+00:00,34391.09765625,34391.09765625,34391.09765625,34391.09765625,2349056,0.0,0.0
2023-11-03 07:45:00+00:00,34385.78125,34385.78125,34385.78125,34385.78125,2056192,0.0,0.0
2023-11-03 07:46:00+00:00,34378.52734375,34378.52734375,34378.52734375,34378.52734375,2174976,0.0,0.0
2023-11-03 07:47:00+00:00,34378.15234375,34378.15234375,34378.15234375,34378.15234375,0,0.0,0.0
2023-11-03 07:48:00+00:00,34384.171875,34384.171875,34384.171875,34384.171875,0,0.0,0.0
2023-11-03 07:49:00+00:00,34383.921875,34383.921875,34383.921875,34383.921875,4534272,0.0,0.0
2023-11-03 07:50:00+00:00,34384.4609375,34384.4609375,34384.4609375,34384.4609375,1363968,0.0,0.0
2023-11-03 07:51:00+00:00,34389.69140625,34389.69140625,34389.69140625,34389.69140625,1603584,0.0,0.0
2023-11-03 07:52:00+00:00,34395.03125,34395.03125,34395.03125,34395.03125,0,0.0,0.0
2023-11-03 07:53:00+00:00,34416.27734375,34416.27734375,34416.27734375,34416.27734375,133120,0.0,0.0
2023-11-03 07:54:00+00:00,34421.76171875,34421.76171875,34421.76171875,34421.76171875,1234944,0.0,0.0
2023-11-03 07:55:00+00:00,34417.71875,34417.71875,34417.71875,34417.71875,6545408,0.0,0.0
2023-11-03 07:56:00+00:00,34426.82421875,34426.82421875,34426.82421875,34426.82421875,0,0.0,0.0
2023-11-03 07:57:00+00:00,34429.17578125,34429.17578125,34429.17578125,34429.17578125,4091904,0.0,0.0
2023-11-03 07:58:00+00:00,34435.3671875,34435.3671875,34435.3671875,34435.3671875,0,0.0,0.0
2023-11-03 07:59:00+00:00,34462.8359375,34462.8359375,34462.8359375,34462.8359375,5376000,0.0,0.0
2023-11-03 08:00:00+00:00,34468.76171875,34468.76171875,34468.76171875,34468.76171875,0,0.0,0.0
2023-11-03 08:01:00+00:00,34441.1875,34441.1875,34441.1875,34441.1875,0,0.0,0.0
2023-11-03 08:02:00+00:00,34450.31640625,34450.31640625,34450.31640625,34450.31640625,0,0.0,0.0
2023-11-03 08:03:00+00:00,34445.3671875,34445.3671875,34445.3671875,34445.3671875,0,0.0,0.0
2023-11-03 08:04:00+00:00,34441.73046875,34441.73046875,34441.73046875,34441.73046875,0,0.0,0.0
2023-11-03 08:05:00+00:00,34435.20703125,34435.20703125,34435.20703125,34435.20703125,0,0.0,0.0
2023-11-03 08:06:00+00:00,34442.12109375,34442.12109375,34442.12109375,34442.12109375,0,0.0,0.0
2023-11-03 08:07:00+00:00,34501.390625,34501.390625,34501.390625,34501.390625,0,0.0,0.0
2023-11-03 08:08:00+00:00,34518.2421875,34518.2421875,34518.2421875,34518.2421875,1404928,0.0,0.0
2023-11-03 08:09:00+00:00,34509.41796875,34509.41796875,34509.41796875,34509.41796875,9076736,0.0,0.0
2023-11-03 08:10:00+00:00,34522.5859375,34522.5859375,34522.5859375,34522.5859375,15460352,0.0,0.0
2023-11-03 08:11:00+00:00,34559.265625,34559.265625,34559.265625,34559.265625,0,0.0,0.0
2023-11-03 08:12:00+00:00,34555.8984375,34555.8984375,34555.8984375,34555.8984375,1550336,0.0,0.0
2023-11-03 08:13:00+00:00,34588.0078125,34588.0078125,34588.0078125,34588.0078125,0,0.0,0.0
2023-11-03 08:14:00+00:00,34612.63671875,34612.63671875,34612.63671875,34612.63671875,2793472,0.0,0.0
2023-11-03 08:15:00+00:00,34599.3984375,34599.3984375,34599.3984375,34599.3984375,3604480,0.0,0.0
2023-11-03 08:16:00+00:00,34588.0,34588.0,34588.0,34588.0,2836480,0.0,0.0
2023-11-03 08:17:00+00:00,34587.3125,34587.3125,34587.3125,34587.3125,1093632,0.0,0.0
2023-11-03 08:18:00+00:00,34584.5546875,34584.5546875,34584.5546875,34584.5546875,2762752,0.0,0.0
2023-11-03 08:19:00+00:00,34588.7734375,34588.7734375,34588.7734375,34588.7734375,2797568,0.0,0.0
2023-11-03 08:20:00+00:00,34585.18359375,34585.18359375,34585.18359375,34585.18359375,0,0.0,0.0
2023-11-03 08:21:00+00:00,34591.11328125,34591.11328125,34591.11328125,34591.11328125,1280000,0.0,0.0
2023-11-03 08:22:00+00:00,34580.984375,34580.984375,34580.984375,34580.984375,0,0.0,0.0
2023-11-03 08:23:00+00:00,34592.2734375,34592.2734375,34592.2734375,34592.2734375,2977792,0.0,0.0
2023-11-03 08:24:00+00:00,34597.7109375,34597.7109375,34597.7109375,34597.7109375,2848768,0.0,0.0
2023-11-03 08:25:00+00:00,34587.234375,34587.234375,34587.234375,34587.234375,9011200,0.0,0.0
2023-11-03 08:26:00+00:00,34577.54296875,34577.54296875,34577.54296875,34577.54296875,0,0.0,0.0
2023-11-03 08:27:00+00:00,34595.1015625,34595.1015625,34595.1015625,34595.1015625,0,0.0,0.0
2023-11-03 08:28:00+00:00,34593.34375,34593.34375,34593.34375,34593.34375,3106816,0.0,0.0
2023-11-03 08:29:00+00:00,34578.1640625,34578.1640625,34578.1640625,34578.1640625,0,0.0,0.0
2023-11-03 08:30:00+00:00,34564.52734375,34564.52734375,34564.52734375,34564.52734375,856064,0.0,0.0
2023-11-03 08:31:00+00:00,34550.40625,34550.40625,34550.40625,34550.40625,6158336,0.0,0.0
2023-11-03 08:32:00+00:00,34545.3359375,34545.3359375,34545.3359375,34545.3359375,1009664,0.0,0.0
2023-11-03 08:33:00+00:00,34541.2109375,34541.2109375,34541.2109375,34541.2109375,0,0.0,0.0
2023-11-03 08:34:00+00:00,34546.2734375,34546.2734375,34546.2734375,34546.2734375,0,0.0,0.0
2023-11-03 08:35:00+00:00,34539.7421875,34539.7421875,34539.7421875,34539.7421875,3682304,0.0,0.0
2023-11-03 08:36:00+00:00,34527.45703125,34527.45703125,34527.45703125,34527.45703125,2996224,0.0,0.0
2023-11-03 08:37:00+00:00,34521.25,34521.25,34521.25,34521.25,19968000,0.0,0.0
2023-11-03 08:38:00+00:00,34515.4375,34515.4375,34515.4375,34515.4375,0,0.0,0.0
2023-11-03 08:39:00+00:00,34510.8828125,34510.8828125,34510.8828125,34510.8828125,1548288,0.0,0.0
2023-11-03 08:40:00+00:00,34497.3046875,34497.3046875,34497.3046875,34497.3046875,1843200,0.0,0.0
2023-11-03 08:41:00+00:00,34457.0234375,34457.0234375,34457.0234375,34457.0234375,2709504,0.0,0.0
2023-11-03 08:42:00+00:00,34369.9453125,34369.9453125,34369.9453125,34369.9453125,10569728,0.0,0.0
2023-11-03 08:43:00+00:00,34411.0859375,34411.0859375,34411.0859375,34411.0859375,31959040,0.0,0.0
2023-11-03 08:44:00+00:00,34429.00390625,34429.00390625,34429.00390625,34429.00390625,8609792,0.0,0.0
2023-11-03 08:45:00+00:00,34416.4140625,34416.4140625,34416.4140625,34416.4140625,0,0.0,0.0
2023-11-03 08:46:00+00:00,34402.90234375,34402.90234375,34402.90234375,34402.90234375,32790528,0.0,0.0
2023-11-03 08:47:00+00:00,34415.62890625,34415.62890625,34415.62890625,34415.62890625,5285888,0.0,0.0
2023-11-03 08:48:00+00:00,34376.9765625,34376.9765625,34376.9765625,34376.9765625,2549760,0.0,0.0
2023-11-03 08:49:00+00:00,34365.74609375,34365.74609375,34365.74609375,34365.74609375,21004288,0.0,0.0
2023-11-03 08:50:00+00:00,34379.78515625,34379.78515625,34379.78515625,34379.78515625,24037376,0.0,0.0
2023-11-03 08:51:00+00:00,34385.96875,34385.96875,34385.96875,34385.96875,21981184,0.0,0.0
2023-11-03 08:52:00+00:00,34396.5078125,34396.5078125,34396.5078125,34396.5078125,76761088,0.0,0.0
2023-11-03 08:53:00+00:00,34417.9921875,34417.9921875,34417.9921875,34417.9921875,4540416,0.0,0.0
2023-11-03 08:54:00+00:00,34422.51171875,34422.51171875,34422.51171875,34422.51171875,5670912,0.0,0.0
2023-11-03 08:55:00+00:00,34437.15234375,34437.15234375,34437.15234375,34437.15234375,39577600,0.0,0.0
2023-11-03 08:56:00+00:00,34453.66015625,34453.66015625,34453.66015625,34453.66015625,5019648,0.0,0.0
2023-11-03 08:57:00+00:00,34442.86328125,34442.86328125,34442.86328125,34442.86328125,3231744,0.0,0.0
2023-11-03 08:58:00+00:00,34451.12890625,34451.12890625,34451.12890625,34451.12890625,13185024,0.0,0.0
2023-11-03 08:59:00+00:00,34465.2421875,34465.2421875,34465.2421875,34465.2421875,1650688,0.0,0.0
2023-11-03 09:00:00+00:00,34451.80078125,34451.80078125,34451.80078125,34451.80078125,3158016,0.0,0.0
2023-11-03 09:01:00+00:00,34443.5234375,34443.5234375,34443.5234375,34443.5234375,0,0.0,0.0
2023-11-03 09:02:00+00:00,34406.69140625,34406.69140625,34406.69140625,34406.69140625,0,0.0,0.0
2023-11-03 09:03:00+00:00,34392.59375,34392.59375,34392.59375,34392.59375,0,0.0,0.0
2023-11-03 09:04:00+00:00,34372.1328125,34372.1328125,34372.1328125,34372.1328125,0,0.0,0.0
2023-11-03 09:05:00+00:00,34391.36328125,34391.36328125,34391.36328125,34391.36328125,2299904,0.0,0.0
2023-11-03 09:06:00+00:00,34395.66796875,34395.66796875,34395.66796875,34395.66796875,2252800,0.0,0.0
2023-11-03 09:07:00+00:00,34421.15234375,34421.15234375,34421.15234375,34421.15234375,10031104,0.0,0.0
2023-11-03 09:08:00+00:00,34418.671875,34418.671875,34418.671875,34418.671875,1994752,0.0,0.0
2023-11-03 09:09:00+00:00,34404.37109375,34404.37109375,34404.37109375,34404.37109375,7161856,0.0,0.0
2023-11-03 09:10:00+00:00,34406.0,34406.0,34406.0,34406.0,11671552,0.0,0.0
2023-11-03 09:11:00+00:00,34410.24609375,34410.24609375,34410.24609375,34410.24609375,75776,0.0,0.0
2023-11-03 09:12:00+00:00,34396.6953125,34396.6953125,34396.6953125,34396.6953125,659456,0.0,0.0
2023-11-03 09:13:00+00:00,34377.0078125,34377.0078125,34377.0078125,34377.0078125,15378432,0.0,0.0
2023-11-03 09:14:00+00:00,34367.5078125,34367.5078125,34367.5078125,34367.5078125,3852288,0.0,0.0
2023-11-03 09:15:00+00:00,34329.9765625,34329.9765625,34329.9765625,34329.9765625,2244608,0.0,0.0
2023-11-03 09:16:00+00:00,34357.37890625,34357.37890625,34357.37890625,34357.37890625,10936320,0.0,0.0
2023-11-03 09:17:00+00:00,34342.1484375,34342.1484375,34342.1484375,34342.1484375,800768,0.0,0.0
2023-11-03 09:18:00+00:00,34369.80078125,34369.80078125,34369.80078125,34369.80078125,5814272,0.0,0.0
2023-11-03 09:19:00+00:00,34370.5234375,34370.5234375,34370.5234375,34370.5234375,13545472,0.0,0.0
2023-11-03 09:20:00+00:00,34363.1328125,34363.1328125,34363.1328125,34363.1328125,2904064,0.0,0.0
2023-11-03 09:21:00+00:00,34336.68359375,34336.68359375,34336.68359375,34336.68359375,0,0.0,0.0
2023-11-03 09:22:00+00:00,34305.86328125,34305.86328125,34305.86328125,34305.86328125,3653632,0.0,0.0
2023-11-03 09:23:00+00:00,34303.23046875,34303.23046875,34303.23046875,34303.23046875,2914304,0.0,0.0
2023-11-03 09:24:00+00:00,34313.55859375,34313.55859375,34313.55859375,34313.55859375,0,0.0,0.0
2023-11-03 09:25:00+00:00,34322.73046875,34322.73046875,34322.73046875,34322.73046875,34158592,0.0,0.0
2023-11-03 09:26:00+00:00,34308.34765625,34308.34765625,34308.34765625,34308.34765625,1054720,0.0,0.0
2023-11-03 09:27:00+00:00,34314.14453125,34314.14453125,34314.14453125,34314.14453125,466944,0.0,0.0
2023-11-03 09:28:00+00:00,34314.96875,34314.96875,34314.96875,34314.96875,6166528,0.0,0.0
2023-11-03 09:29:00+00:00,34323.8515625,34323.8515625,34323.8515625,34323.8515625,0,0.0,0.0
2023-11-03 09:30:00+00:00,34335.7109375,34335.7109375,34335.7109375,34335.7109375,0,0.0,0.0
2023-11-03 09:31:00+00:00,34333.0390625,34333.0390625,34333.0390625,34333.0390625,7024640,0.0,0.0
2023-11-03 09:32:00+00:00,34293.2265625,34293.2265625,34293.2265625,34293.2265625,327680,0.0,0.0
2023-11-03 09:33:00+00:00,34311.6953125,34311.6953125,34311.6953125,34311.6953125,1599488,0.0,0.0
2023-11-03 09:34:00+00:00,34347.76171875,34347.76171875,34347.76171875,34347.76171875,0,0.0,0.0
2023-11-03 09:35:00+00:00,34322.3828125,34322.3828125,34322.3828125,34322.3828125,4788224,0.0,0.0
2023-11-03 09:36:00+00:00,34299.09375,34299.09375,34299.09375,34299.09375,393216,0.0,0.0
2023-11-03 09:37:00+00:00,34286.23046875,34286.23046875,34286.23046875,34286.23046875,5324800,0.0,0.0
2023-11-03 09:38:00+00:00,34290.90625,34290.90625,34290.90625,34290.90625,2875392,0.0,0.0
2023-11-03 09:39:00+00:00,34272.6328125,34272.6328125,34272.6328125,34272.6328125,3684352,0.0,0.0
2023-11-03 09:40:00+00:00,34279.52734375,34279.52734375,34279.52734375,34279.52734375,11112448,0.0,0.0
2023-11-03 09:41:00+00:00,34270.84765625,34270.84765625,34270.84765625,34270.84765625,4327424,0.0,0.0
2023-11-03 09:42:00+00:00,34272.28125,34272.28125,34272.28125,34272.28125,2617344,0.0,0.0
2023-11-03 09:43:00+00:00,34294.11328125,34294.11328125,34294.11328125,34294.11328125,16543744,0.0,0.0
2023-11-03 09:44:00+00:00,34292.0390625,34292.0390625,34292.0390625,34292.0390625,0,0.0,0.0
2023-11-03 09:45:00+00:00,34296.31640625,34296.31640625,34296.31640625,34296.31640625,0,0.0,0.0
2023-11-03 09:46:00+00:00,34295.33984375,34295.33984375,34295.33984375,34295.33984375,3821568,0.0,0.0
2023-11-03 09:47:00+00:00,34339.0859375,34339.0859375,34339.0859375,34339.0859375,1533952,0.0,0.0
2023-11-03 09:48:00+00:00,34338.9765625,34338.9765625,34338.9765625,34338.9765625,5564416,0.0,0.0
2023-11-03 09:49:00+00:00,34319.58984375,34319.58984375,34319.58984375,34319.58984375,16926720,0.0,0.0
2023-11-03 09:50:00+00:00,34305.03515625,34305.03515625,34305.03515625,34305.03515625,1103872,0.0,0.0
2023-11-03 09:51:00+00:00,34298.6953125,34298.6953125,34298.6953125,34298.6953125,0,0.0,0.0
2023-11-03 09:52:00+00:00,34267.80078125,34267.80078125,34267.80078125,34267.80078125,6645760,0.0,0.0
2023-11-03 09:53:00+00:00,34265.44140625,34265.44140625,34265.44140625,34265.44140625,3311616,0.0,0.0
2023-11-03 09:54:00+00:00,34271.33984375,34271.33984375,34271.33984375,34271.33984375,221184,0.0,0.0
2023-11-03 09:55:00+00:00,34243.27734375,34243.27734375,34243.27734375,34243.27734375,2103296,0.0,0.0
2023-11-03 09:56:00+00:00,34244.55859375,34244.55859375,34244.55859375,34244.55859375,4526080,0.0,0.0
2023-11-03 09:57:00+00:00,34232.47265625,34232.47265625,34232.47265625,34232.47265625,0,0.0,0.0
2023-11-03 09:58:00+00:00,34225.453125,34225.453125,34225.453125,34225.453125,13946880,0.0,0.0
2023-11-03 09:59:00+00:00,34239.25,34239.25,34239.25,34239.25,571392,0.0,0.0
2023-11-03 10:00:00+00:00,34264.28125,34264.28125,34264.28125,34264.28125,13983744,0.0,0.0
2023-11-03 10:01:00+00:00,34244.3671875,34244.3671875,34244.3671875,34244.3671875,3168256,0.0,0.0
2023-11-03 10:02:00+00:00,34215.1015625,34215.1015625,34215.1015625,34215.1015625,0,0.0,0.0
